Time,RG
2540,2.15995
2550,2.17777
2560,2.15947
2570,2.17092
2580,2.15977
2590,2.17182
2600,2.16605
2610,2.18053
2620,2.17938
2630,2.17617
2640,2.18993
2650,2.19633
2660,2.19573
2670,2.17972
2680,2.17813
2690,2.16999
2700,2.18316
2710,2.18001
2720,2.17518
2730,2.1707
2740,2.18379
2750,2.17428
2760,2.16921
2770,2.17353
2780,2.1903
2790,2.17527
2800,2.1854
2810,2.18299
2820,2.18447
2830,2.17604
2840,2.16893
2850,2.17181
2860,2.17362
2870,2.1746
2880,2.18034
2890,2.16023
2900,2.16826
2910,2.16763
2920,2.16227
2930,2.17872
2940,2.16235
2950,2.16313
2960,2.16132
2970,2.17702
2980,2.16734
2990,2.15936
3000,2.16331
3010,2.16531
3020,2.17057
3030,2.16308
3040,2.16749
3050,2.16682
3060,2.1685
3070,2.15848
3080,2.15115
3090,2.1479
3100,2.1588
3110,2.14678
3120,2.15593
3130,2.13766
3140,2.14521
3150,2.13652
3160,2.11685
3170,2.12307
3180,2.12118
3190,2.13512
3200,2.13426
3210,2.14155
3220,2.13983
3230,2.1368
3240,2.15566
3250,2.14272
3260,2.15595
3270,2.14192
3280,2.13704
3290,2.13419
3300,2.14056
3310,2.13228
3320,2.13383
3330,2.12964
3340,2.13581
3350,2.14635
3360,2.14281
3370,2.14038
3380,2.14966
3390,2.16432
3400,2.15705
3410,2.14652
3420,2.13979
3430,2.14968
3440,2.15864
3450,2.13318
3460,2.13244
3470,2.12859
3480,2.13925
3490,2.13433
3500,2.14244
3510,2.13561
3520,2.12759
3530,2.14591
3540,2.14498
3550,2.12998
3560,2.13755
3570,2.1346
3580,2.12872
3590,2.12343
3600,2.11438
3610,2.1256
3620,2.11837
3630,2.11129
3640,2.10427
3650,2.10108
3660,2.1093
3670,2.11359
3680,2.10223
3690,2.11295
3700,2.09791
3710,2.0955
3720,2.10735
3730,2.12021
3740,2.10007
3750,2.09266
3760,2.10362
3770,2.10372
3780,2.10471
3790,2.10516
3800,2.10931
3810,2.11472
3820,2.09497
3830,2.09496
3840,2.11476
3850,2.10475
3860,2.11041
3870,2.09309
3880,2.0874
3890,2.10383
3900,2.10173
3910,2.08952
3920,2.09729
3930,2.09365
3940,2.10583
3950,2.10042
3960,2.08568
3970,2.08587
3980,2.09187
3990,2.1156
4000,2.10129
4010,2.10343
4020,2.10647
4030,2.09842
4040,2.11088
4050,2.10803
4060,2.10652
4070,2.11235
4080,2.10699
4090,2.1139
4100,2.11143
4110,2.12276
4120,2.12992
4130,2.1117
4140,2.11662
4150,2.11551
4160,2.10808
4170,2.11055
4180,2.12435
4190,2.1234
4200,2.11756
4210,2.10511
4220,2.1112
4230,2.11702
4240,2.12805
4250,2.1283
4260,2.1196
4270,2.121
4280,2.13941
4290,2.11656
4300,2.12437
4310,2.12919
4320,2.11764
4330,2.11152
4340,2.11095
4350,2.13378
4360,2.13563
4370,2.12765
4380,2.12312
4390,2.12849
4400,2.13078
4410,2.12891
4420,2.12727
4430,2.12111
4440,2.14033
4450,2.13037
4460,2.11376
4470,2.12091
4480,2.12451
4490,2.12654
4500,2.12279
4510,2.11005
4520,2.11528
4530,2.12428
4540,2.13028
4550,2.11986
4560,2.11331
4570,2.11406
4580,2.11614
4590,2.12873
4600,2.13032
4610,2.14368
4620,2.14664
4630,2.12863
4640,2.11226
4650,2.12408
4660,2.1293
4670,2.11808
4680,2.13283
4690,2.1336
4700,2.13787
4710,2.1252
4720,2.13064
4730,2.12686
4740,2.13962
4750,2.13222
4760,2.13347
4770,2.13867
4780,2.133
4790,2.13842
4800,2.13784
4810,2.14489
4820,2.13276
4830,2.13634
4840,2.14088
4850,2.13863
4860,2.14186
4870,2.13897
4880,2.14513
4890,2.13626
4900,2.14141
4910,2.1432
4920,2.13912
4930,2.1543
4940,2.14187
4950,2.12712
4960,2.12927
4970,2.13911
4980,2.1552
4990,2.14002
5000,2.15363
5010,2.13809
5020,2.13465
5030,2.13889
5040,2.15203
5050,2.16197
5060,2.1583
5070,2.15305
5080,2.16825
5090,2.15195
5100,2.16193
5110,2.16188
5120,2.1748
5130,2.1632
5140,2.16755
5150,2.16327
5160,2.16556
5170,2.15583
5180,2.15842
5190,2.14199
5200,2.13825
5210,2.13271
5220,2.13216
5230,2.13534
5240,2.13863
5250,2.15058
5260,2.14287
5270,2.15507
5280,2.12829
5290,2.13138
5300,2.15377
5310,2.14001
5320,2.13724
5330,2.15157
5340,2.14331
5350,2.14763
5360,2.14299
5370,2.14192
5380,2.14658
5390,2.1349
5400,2.13784
5410,2.1425
5420,2.15115
5430,2.15978
5440,2.14729
5450,2.15058
5460,2.15572
5470,2.13855
5480,2.14781
5490,2.14926
5500,2.14969
5510,2.16783
5520,2.16434
5530,2.17127
5540,2.16215
5550,2.17038
5560,2.17214
5570,2.16832
5580,2.17219
5590,2.17177
5600,2.16833
5610,2.15895
5620,2.16215
5630,2.16214
5640,2.16787
5650,2.17338
5660,2.16668
5670,2.164
5680,2.1463
5690,2.15346
5700,2.1499
5710,2.14954
5720,2.1681
5730,2.17487
5740,2.16924
5750,2.1675
5760,2.18534
5770,2.17253
5780,2.17684
5790,2.17222
5800,2.15365
5810,2.15815
5820,2.14956
5830,2.15186
5840,2.15697
5850,2.15713
5860,2.14989
5870,2.16128
5880,2.15228
5890,2.14697
5900,2.13217
5910,2.12787
5920,2.13297
5930,2.13104
5940,2.13345
5950,2.13611
5960,2.12973
5970,2.12992
5980,2.12741
5990,2.12436
6000,2.12111
6010,2.14203
6020,2.12103
6030,2.12543
6040,2.11947
6050,2.12855
6060,2.11737
6070,2.11587
6080,2.12518
6090,2.11863
6100,2.12905
6110,2.14125
6120,2.14634
6130,2.15241
6140,2.13798
6150,2.14763
6160,2.14111
6170,2.1426
6180,2.13082
6190,2.14423
6200,2.14217
6210,2.13787
6220,2.14529
6230,2.14133
6240,2.14694
6250,2.14689
6260,2.14142
6270,2.14623
6280,2.12814
6290,2.13817
6300,2.14951
6310,2.13623
6320,2.14287
6330,2.14075
6340,2.15697
6350,2.14402
6360,2.13789
6370,2.14296
6380,2.13243
6390,2.12935
6400,2.13443
6410,2.1372
6420,2.13983
6430,2.13726
6440,2.14476
6450,2.15884
6460,2.1476
6470,2.14336
6480,2.13841
6490,2.13673
6500,2.14148
6510,2.13974
6520,2.14564
6530,2.14998
6540,2.15045
6550,2.16338
6560,2.14828
6570,2.14882
6580,2.15762
6590,2.15618
6600,2.15754
6610,2.14895
6620,2.14632
6630,2.14785
6640,2.15142
6650,2.13878
6660,2.15073
6670,2.13998
6680,2.13384
6690,2.13092
6700,2.14182
6710,2.1469
6720,2.15239
6730,2.15874
6740,2.15259
6750,2.15079
6760,2.14888
6770,2.15134
6780,2.14044
6790,2.15007
6800,2.12573
6810,2.12766
6820,2.13352
6830,2.13647
6840,2.1347
6850,2.14283
6860,2.14319
6870,2.14508
6880,2.14503
6890,2.13216
6900,2.13296
6910,2.16313
6920,2.15722
6930,2.15473
6940,2.14845
6950,2.15427
6960,2.16468
6970,2.14884
6980,2.15415
6990,2.14331
7000,2.15188
7010,2.14041
7020,2.13813
7030,2.12956
7040,2.11921
7050,2.1158
7060,2.10227
7070,2.113
7080,2.10244
7090,2.10091
7100,2.10124
7110,2.09348
7120,2.0889
7130,2.09946
7140,2.08578
7150,2.09472
7160,2.08106
7170,2.09512
7180,2.08995
7190,2.09252
7200,2.11119
7210,2.10433
7220,2.10556
7230,2.10491
7240,2.11771
7250,2.11189
7260,2.09994
7270,2.11067
7280,2.10555
7290,2.09727
7300,2.10733
7310,2.10226
7320,2.10997
7330,2.09148
7340,2.08604
7350,2.09315
7360,2.09413
7370,2.08094
7380,2.08051
7390,2.08543
7400,2.07342
7410,2.08454
7420,2.06632
7430,2.07652
7440,2.05404
7450,2.05258
7460,2.05117
7470,2.04128
7480,2.03658
7490,2.02705
7500,2.0326
7510,2.04077
7520,2.03475
7530,2.0348
7540,2.04332
7550,2.04336
7560,2.06707
7570,2.05824
7580,2.06456
7590,2.05726
7600,2.06532
7610,2.06275
7620,2.05484
7630,2.05376
7640,2.05074
7650,2.0442
7660,2.04696
7670,2.04823
7680,2.03378
7690,2.02472
7700,2.03034
7710,2.03633
7720,2.04642
7730,2.02818
7740,2.02746
7750,2.03142
7760,2.0297
7770,2.02973
7780,2.02795
7790,2.00517
7800,2.02322
7810,2.02712
7820,2.02823
7830,2.02923
7840,2.02335
7850,2.0281
7860,2.02503
7870,2.02993
7880,2.02633
7890,2.03685
7900,2.02462
7910,2.03379
7920,2.05312
7930,2.04794
7940,2.05276
7950,2.05418
7960,2.05499
7970,2.05901
7980,2.05722
7990,2.04591
8000,2.05661
8010,2.06047
8020,2.06817
8030,2.05104
8040,2.05217
8050,2.06562
8060,2.07065
8070,2.05482
8080,2.06308
8090,2.06259
8100,2.0745
8110,2.08564
8120,2.09397
8130,2.07411
8140,2.0773
8150,2.09815
8160,2.08038
8170,2.0725
8180,2.06704
8190,2.06935
8200,2.06485
8210,2.06768
8220,2.06469
8230,2.06672
8240,2.07393
8250,2.06891
8260,2.07247
8270,2.06454
8280,2.06515
8290,2.06573
8300,2.06656
8310,2.05646
8320,2.06173
8330,2.05728
8340,2.05839
8350,2.05768
8360,2.06838
8370,2.08056
8380,2.06539
8390,2.07085
8400,2.06218
8410,2.06055
8420,2.06898
8430,2.06937
8440,2.08187
8450,2.08408
8460,2.08897
8470,2.08242
8480,2.10316
8490,2.10399
8500,2.09717
8510,2.0974
8520,2.09712
8530,2.1075
8540,2.10395
8550,2.09606
8560,2.09598
8570,2.09137
8580,2.08218
8590,2.07843
8600,2.09712
8610,2.08626
8620,2.06951
8630,2.081
8640,2.07866
8650,2.07527
8660,2.07456
8670,2.07119
8680,2.08344
8690,2.08034
8700,2.07437
8710,2.07789
8720,2.08054
8730,2.06877
8740,2.08421
8750,2.08443
8760,2.09121
8770,2.08843
8780,2.0881
8790,2.08573
8800,2.08324
8810,2.08084
8820,2.09595
8830,2.1015
8840,2.09414
8850,2.08127
8860,2.06819
8870,2.05985
8880,2.0705
8890,2.07392
8900,2.07738
8910,2.0725
8920,2.08692
8930,2.07202
8940,2.0808
8950,2.05869
8960,2.06709
8970,2.07529
8980,2.08362
8990,2.08589
9000,2.09373
9010,2.10027
9020,2.0869
9030,2.10348
9040,2.09074
9050,2.09459
9060,2.10555
9070,2.10237
9080,2.11236
9090,2.10018
9100,2.10691
9110,2.09803
9120,2.10263
9130,2.11773
9140,2.1225
9150,2.11379
9160,2.11798
9170,2.11217
9180,2.11607
9190,2.10198
9200,2.10748
9210,2.11604
9220,2.11892
9230,2.11507
9240,2.11467
9250,2.10927
9260,2.11269
9270,2.1126
9280,2.11509
9290,2.11624
9300,2.12895
9310,2.11736
9320,2.12908
9330,2.11124
9340,2.10795
9350,2.12205
9360,2.11376
9370,2.12341
9380,2.13254
9390,2.12926
9400,2.12231
9410,2.12331
9420,2.11112
9430,2.12018
9440,2.11346
9450,2.11301
9460,2.12271
9470,2.12713
9480,2.13033
9490,2.13626
9500,2.12661
9510,2.12568
9520,2.12143
9530,2.13371
9540,2.12515
9550,2.1215
9560,2.133
9570,2.12605
9580,2.10873
9590,2.1155
9600,2.11473
9610,2.10553
9620,2.10796
9630,2.13028
9640,2.12598
9650,2.11292
9660,2.10795
9670,2.10809
9680,2.10617
9690,2.10801
9700,2.11362
9710,2.10976
9720,2.11356
9730,2.11047
9740,2.11824
9750,2.11175
9760,2.11381
9770,2.11914
9780,2.1206
9790,2.11646
9800,2.13588
9810,2.14147
9820,2.13805
9830,2.13423
9840,2.13931
9850,2.13226
9860,2.12957
9870,2.12371
9880,2.13325
9890,2.13644
9900,2.13348
9910,2.11641
9920,2.12294
9930,2.13331
9940,2.12416
9950,2.1257
9960,2.12492
9970,2.1312
9980,2.12697
9990,2.12608
10000,2.11864
10010,2.10856
10020,2.10431
10030,2.10143
10040,2.1121
10050,2.10853
10060,2.11332
10070,2.1216
10080,2.11132
10090,2.10492
10100,2.10869
10110,2.11226
10120,2.12458
10130,2.13327
10140,2.12726
10150,2.13742
10160,2.13536
10170,2.13612
10180,2.1485
10190,2.12652
10200,2.13768
10210,2.13533
10220,2.13171
10230,2.1289
10240,2.13113
10250,2.12738
10260,2.13316
10270,2.1282
10280,2.13725
10290,2.14205
10300,2.14382
10310,2.14162
10320,2.13454
10330,2.14106
10340,2.14667
10350,2.13649
10360,2.14605
10370,2.15725
10380,2.14175
10390,2.14448
10400,2.14807
10410,2.13237
10420,2.13838
10430,2.14321
10440,2.13347
10450,2.13948
10460,2.13133
10470,2.13062
10480,2.13352
10490,2.14111
10500,2.14959
10510,2.15433
10520,2.1515
10530,2.14139
10540,2.14147
10550,2.14049
10560,2.14182
10570,2.14517
10580,2.14377
10590,2.15317
10600,2.14974
10610,2.1606
10620,2.16443
10630,2.15999
10640,2.15263
10650,2.16179
10660,2.14929
10670,2.16231
10680,2.15824
10690,2.16197
10700,2.13809
10710,2.16223
10720,2.15075
10730,2.14718
10740,2.15091
10750,2.15669
10760,2.1545
10770,2.15101
10780,2.14907
10790,2.14813
10800,2.13776
10810,2.14144
10820,2.15045
10830,2.15707
10840,2.171
10850,2.16391
10860,2.16639
10870,2.16064
10880,2.15323
10890,2.15261
10900,2.15756
10910,2.15736
10920,2.15395
10930,2.16778
10940,2.15452
10950,2.1611
10960,2.16444
10970,2.15738
10980,2.15376
10990,2.16351
11000,2.15398
11010,2.16238
11020,2.16508
11030,2.16759
11040,2.1759
11050,2.16488
11060,2.17359
11070,2.16443
11080,2.16078
11090,2.17803
11100,2.16546
11110,2.16295
11120,2.17663
11130,2.17085
11140,2.17648
11150,2.1708
11160,2.17767
11170,2.17934
11180,2.1817
11190,2.1701
11200,2.17372
11210,2.1661
11220,2.16871
11230,2.18022
11240,2.17743
11250,2.17217
11260,2.16711
11270,2.18295
11280,2.17867
11290,2.18345
11300,2.18023
11310,2.19362
11320,2.18211
11330,2.1836
11340,2.1836
11350,2.19299
11360,2.18738
11370,2.18493
11380,2.18105
11390,2.18519
11400,2.18704
11410,2.18757
11420,2.17906
11430,2.18576
11440,2.19391
11450,2.19147
11460,2.18344
11470,2.19708
11480,2.19052
11490,2.17979
11500,2.19818
11510,2.18757
11520,2.18963
11530,2.18674
11540,2.18959
11550,2.18394
11560,2.18915
11570,2.17806
11580,2.19281
11590,2.18133
11600,2.16907
11610,2.17484
11620,2.16461
11630,2.17217
11640,2.1671
11650,2.17757
11660,2.18747
11670,2.17722
11680,2.18655
11690,2.16957
11700,2.17745
11710,2.17233
11720,2.17392
11730,2.18108
11740,2.18067
11750,2.17791
11760,2.18094
11770,2.18451
11780,2.18114
11790,2.18266
11800,2.18624
11810,2.1833
11820,2.17672
11830,2.17695
11840,2.18526
11850,2.17877
11860,2.17061
11870,2.19083
11880,2.17549
11890,2.17964
11900,2.17452
11910,2.17421
11920,2.16063
11930,2.16542
11940,2.16856
11950,2.17775
11960,2.17337
11970,2.16484
11980,2.17606
11990,2.16992
12000,2.16816
12010,2.16566
12020,2.17031
12030,2.16405
12040,2.16711
12050,2.17708
12060,2.16691
12070,2.17446
12080,2.18054
12090,2.15835
12100,2.17078
12110,2.17297
12120,2.16604
12130,2.15784
12140,2.15449
12150,2.15669
12160,2.15902
12170,2.15813
12180,2.16324
12190,2.16852
12200,2.17208
12210,2.17235
12220,2.1667
12230,2.17569
12240,2.1709
12250,2.17118
12260,2.16113
12270,2.1766
12280,2.17323
12290,2.17089
12300,2.17499
12310,2.17843
12320,2.16618
12330,2.18512
12340,2.18785
12350,2.18634
12360,2.18221
12370,2.18229
12380,2.15992
12390,2.1704
12400,2.17537
12410,2.17363
12420,2.1681
12430,2.17019
12440,2.17643
12450,2.17275
12460,2.16934
12470,2.15979
12480,2.1783
12490,2.1783
12500,2.17041
12510,2.17359
12520,2.18072
12530,2.17906
12540,2.17771
12550,2.18421
12560,2.17998
12570,2.17472
12580,2.17615
12590,2.16963
12600,2.15986
12610,2.17423
12620,2.17003
12630,2.16427
12640,2.17008
12650,2.17134
12660,2.17392
12670,2.17652
12680,2.17316
12690,2.1735
12700,2.18023
12710,2.18262
12720,2.18346
12730,2.19237
12740,2.18491
12750,2.17817
12760,2.17021
12770,2.15239
12780,2.16703
12790,2.1629
12800,2.1676
12810,2.16438
12820,2.15417
12830,2.16669
12840,2.16957
12850,2.16804
12860,2.14988
12870,2.14769
12880,2.16271
12890,2.1622
12900,2.14876
12910,2.15051
12920,2.1505
12930,2.15311
12940,2.14015
12950,2.12369
12960,2.11505
12970,2.11372
12980,2.11797
12990,2.13744
13000,2.14063
13010,2.14115
13020,2.12479
13030,2.1237
13040,2.10908
13050,2.11556
13060,2.13202
13070,2.10959
13080,2.12356
13090,2.12919
13100,2.12414
13110,2.13547
13120,2.12819
13130,2.12689
13140,2.13693
13150,2.13884
13160,2.14028
13170,2.13814
13180,2.13687
13190,2.14015
13200,2.13039
13210,2.14542
13220,2.14638
13230,2.14496
13240,2.16525
13250,2.14718
13260,2.14805
13270,2.15845
13280,2.13803
13290,2.15013
13300,2.14371
13310,2.15251
13320,2.13474
13330,2.15155
13340,2.1446
13350,2.15062
13360,2.16356
13370,2.15864
13380,2.15198
13390,2.16542
13400,2.1805
13410,2.16599
13420,2.16347
13430,2.16551
13440,2.16844
13450,2.17501
13460,2.16714
13470,2.16792
13480,2.15741
13490,2.16148
13500,2.16652
13510,2.17765
13520,2.16735
13530,2.1656
13540,2.16392
13550,2.15157
13560,2.1644
13570,2.16024
13580,2.17086
13590,2.17826
13600,2.16761
13610,2.16173
13620,2.16156
13630,2.16572
13640,2.15898
13650,2.16088
13660,2.1535
13670,2.16745
13680,2.17303
13690,2.17093
13700,2.16877
13710,2.17726
13720,2.17026
13730,2.1596
13740,2.16569
13750,2.14559
13760,2.15166
13770,2.14725
13780,2.15096
13790,2.14397
13800,2.14897
13810,2.13329
13820,2.15142
13830,2.15178
13840,2.13924
13850,2.15196
13860,2.14794
13870,2.1468
13880,2.14337
13890,2.14256
13900,2.13736
13910,2.1676
13920,2.1572
13930,2.15056
13940,2.15953
13950,2.15717
13960,2.1527
13970,2.14316
13980,2.15385
13990,2.1535
14000,2.14019
14010,2.13759
14020,2.14161
14030,2.13821
14040,2.14502
14050,2.1424
14060,2.14773
14070,2.13568
14080,2.13411
14090,2.13644
14100,2.15425
14110,2.13939
14120,2.13881
14130,2.14023
14140,2.11447
14150,2.11453
14160,2.12102
14170,2.1217
14180,2.13167
14190,2.12381
14200,2.13637
14210,2.13679
14220,2.13546
14230,2.12503
14240,2.1401
14250,2.13676
14260,2.13971
14270,2.13385
14280,2.12716
14290,2.13838
14300,2.13539
14310,2.14438
14320,2.1412
14330,2.14082
14340,2.15058
14350,2.15786
14360,2.15607
14370,2.15793
14380,2.14457
14390,2.16668
14400,2.16414
14410,2.16364
14420,2.16613
14430,2.17271
14440,2.16009
14450,2.15635
14460,2.14996
14470,2.16148
14480,2.15718
14490,2.16836
14500,2.16275
14510,2.16195
14520,2.16297
14530,2.15123
14540,2.15715
14550,2.14976
14560,2.14417
14570,2.1606
14580,2.15215
14590,2.16675
14600,2.16717
14610,2.1609
14620,2.16235
14630,2.16272
14640,2.15888
14650,2.15592
14660,2.1666
14670,2.15796
14680,2.17119
14690,2.16638
14700,2.17001
14710,2.15953
14720,2.15128
14730,2.16483
14740,2.1637
14750,2.16147
14760,2.15308
14770,2.15393
14780,2.14944
14790,2.15804
14800,2.15957
14810,2.1594
14820,2.16729
14830,2.16194
14840,2.15037
14850,2.15743
14860,2.14817
14870,2.14555
14880,2.15173
14890,2.14621
14900,2.16581
14910,2.16683
14920,2.16707
14930,2.15599
14940,2.17685
14950,2.15891
14960,2.17239
14970,2.16182
14980,2.15782
14990,2.16098
15000,2.16364
15010,2.15287
15020,2.16225
15030,2.16155
15040,2.16904
15050,2.16188
15060,2.16105
15070,2.1528
15080,2.16016
15090,2.15037
15100,2.15874
15110,2.15542
15120,2.16322
15130,2.16184
15140,2.16448
15150,2.16899
15160,2.1662
15170,2.17154
15180,2.15752
15190,2.15013
15200,2.1606
15210,2.15731
15220,2.14265
15230,2.15141
15240,2.16378
15250,2.15981
15260,2.15278
15270,2.15005
15280,2.15805
15290,2.15244
15300,2.14141
15310,2.14705
15320,2.13048
15330,2.15101
15340,2.13828
15350,2.15521
15360,2.16102
15370,2.16025
15380,2.15252
15390,2.14523
15400,2.14748
15410,2.15923
15420,2.16127
15430,2.15683
15440,2.1524
15450,2.16206
15460,2.15283
15470,2.15081
15480,2.15182
15490,2.15314
15500,2.15371
15510,2.15982
15520,2.16845
15530,2.16574
15540,2.15909
15550,2.16933
15560,2.14408
15570,2.14794
15580,2.16125
15590,2.16706
15600,2.16151
15610,2.15361
15620,2.14724
15630,2.14622
15640,2.1615
15650,2.15871
15660,2.16245
15670,2.16289
15680,2.16741
15690,2.15688
15700,2.16041
15710,2.16102
15720,2.16549
15730,2.16935
15740,2.15677
15750,2.15541
15760,2.14496
15770,2.13907
15780,2.1693
15790,2.16707
15800,2.16109
15810,2.17078
15820,2.15871
15830,2.16429
15840,2.17395
15850,2.16238
15860,2.15882
15870,2.17398
15880,2.17148
15890,2.15976
15900,2.15902
15910,2.16313
15920,2.15228
15930,2.17167
15940,2.16868
15950,2.15508
15960,2.17168
15970,2.16922
15980,2.15627
15990,2.15348
16000,2.16418
16010,2.16188
16020,2.16778
16030,2.17858
16040,2.16175
16050,2.16442
16060,2.15968
16070,2.17602
16080,2.15757
16090,2.16318
16100,2.15983
16110,2.16435
16120,2.15267
16130,2.16424
16140,2.16037
16150,2.15444
16160,2.152
16170,2.14546
16180,2.14197
16190,2.14988
16200,2.13498
16210,2.14237
16220,2.15624
16230,2.17016
16240,2.15642
16250,2.15718
16260,2.15567
16270,2.15964
16280,2.1627
16290,2.15656
16300,2.16211
16310,2.17252
16320,2.16609
16330,2.16985
16340,2.16322
16350,2.15818
16360,2.15989
16370,2.16714
16380,2.16038
16390,2.16744
16400,2.15209
16410,2.15548
16420,2.1542
16430,2.14972
16440,2.16263
16450,2.15644
16460,2.1483
16470,2.15533
16480,2.16372
16490,2.16548
16500,2.17602
16510,2.1656
16520,2.16482
16530,2.15023
16540,2.16327
16550,2.16348
16560,2.15191
16570,2.14645
16580,2.15956
16590,2.15877
16600,2.17213
16610,2.16484
16620,2.16721
16630,2.16087
16640,2.14749
16650,2.16396
16660,2.1709
16670,2.15155
16680,2.1532
16690,2.16749
16700,2.15739
16710,2.1525
16720,2.15913
16730,2.15803
16740,2.17257
16750,2.15496
16760,2.16231
16770,2.15924
16780,2.16865
16790,2.16177
16800,2.16818
16810,2.16289
16820,2.15682
16830,2.16752
16840,2.17147
16850,2.17062
16860,2.16668
16870,2.1774
16880,2.17505
16890,2.17284
16900,2.16137
16910,2.17235
16920,2.17069
16930,2.17681
16940,2.16809
16950,2.18641
16960,2.18763
16970,2.18114
16980,2.17927
16990,2.17761
17000,2.16694
17010,2.17676
17020,2.16375
17030,2.1768
17040,2.16835
17050,2.1639
17060,2.1716
17070,2.15896
17080,2.16872
17090,2.16462
17100,2.15929
17110,2.16581
17120,2.16153
17130,2.17399
17140,2.16014
17150,2.16748
17160,2.16614
17170,2.17587
17180,2.17929
17190,2.17074
17200,2.1634
17210,2.16734
17220,2.17007
17230,2.16688
17240,2.17016
17250,2.17395
17260,2.16526
17270,2.16438
17280,2.15979
17290,2.17262
17300,2.17276
17310,2.16268
17320,2.16835
17330,2.16304
17340,2.16199
17350,2.15673
17360,2.17158
17370,2.16233
17380,2.16211
17390,2.15009
17400,2.15648
17410,2.15781
17420,2.16383
17430,2.15211
17440,2.15323
17450,2.16359
17460,2.15341
17470,2.16573
17480,2.15545
17490,2.15693
17500,2.15674
17510,2.16693
17520,2.17337
17530,2.1683
17540,2.16899
17550,2.17214
17560,2.17631
17570,2.16502
17580,2.17211
17590,2.17143
17600,2.16113
17610,2.16974
