Time,RG
4120,2.18138
4130,2.16779
4140,2.18727
4150,2.17741
4160,2.19062
4170,2.1848
4180,2.17158
4190,2.18871
4200,2.18865
4210,2.18596
4220,2.18369
4230,2.17882
4240,2.17484
4250,2.1796
4260,2.19318
4270,2.19201
4280,2.17738
4290,2.18465
4300,2.18334
4310,2.18808
4320,2.17624
4330,2.17888
4340,2.17879
4350,2.18708
4360,2.17861
4370,2.18477
4380,2.20329
4390,2.1817
4400,2.174
4410,2.17161
4420,2.1737
4430,2.16717
4440,2.17151
4450,2.18576
4460,2.18644
4470,2.1856
4480,2.1917
4490,2.18827
4500,2.18884
4510,2.1827
4520,2.17867
4530,2.17578
4540,2.17376
4550,2.17537
4560,2.18356
4570,2.17473
4580,2.18219
4590,2.16441
4600,2.16628
4610,2.18155
4620,2.19252
4630,2.18174
4640,2.19121
4650,2.19624
4660,2.18328
4670,2.18766
4680,2.17916
4690,2.18027
4700,2.17758
4710,2.17771
4720,2.17692
4730,2.17887
4740,2.1629
4750,2.17669
4760,2.16879
4770,2.16895
4780,2.17364
4790,2.17426
4800,2.17592
4810,2.17594
4820,2.17558
4830,2.16797
4840,2.16182
4850,2.15809
4860,2.17513
4870,2.16299
4880,2.14434
4890,2.15189
4900,2.16638
4910,2.1699
4920,2.17712
4930,2.18015
4940,2.17314
4950,2.16479
4960,2.16324
4970,2.16911
4980,2.18452
4990,2.16274
5000,2.17875
5010,2.17606
5020,2.17788
5030,2.17419
5040,2.1764
5050,2.16885
5060,2.16859
5070,2.16416
5080,2.17766
5090,2.17272
5100,2.18524
5110,2.1945
5120,2.18171
5130,2.18448
5140,2.19747
5150,2.18975
5160,2.19234
5170,2.19422
5180,2.18434
5190,2.18109
5200,2.17674
5210,2.18083
5220,2.18493
5230,2.19414
5240,2.19794
5250,2.19587
5260,2.19001
5270,2.22372
5280,2.20373
5290,2.19579
5300,2.20157
5310,2.19763
5320,2.18677
5330,2.17573
5340,2.18376
5350,2.17337
5360,2.18281
5370,2.18001
5380,2.18444
5390,2.19861
5400,2.21062
5410,2.1944
5420,2.19071
5430,2.18654
