Time,RG
1670,2.10259
1680,2.1082
1690,2.10333
1700,2.09409
1710,2.07544
1720,2.07874
1730,2.09264
1740,2.08685
1750,2.09001
1760,2.08945
1770,2.11041
1780,2.10101
1790,2.10365
1800,2.11792
1810,2.10952
1820,2.10167
1830,2.11423
1840,2.114
1850,2.1111
1860,2.12669
1870,2.11499
1880,2.10182
1890,2.11005
1900,2.09378
1910,2.10581
1920,2.10716
1930,2.09107
1940,2.10219
1950,2.10084
1960,2.07806
1970,2.09421
1980,2.08265
1990,2.09541
2000,2.09042
2010,2.10027
2020,2.09402
2030,2.09548
2040,2.09726
2050,2.10135
2060,2.0982
2070,2.09799
2080,2.11405
2090,2.09423
2100,2.10201
2110,2.11072
2120,2.10782
2130,2.11667
2140,2.12495
2150,2.11365
2160,2.11489
2170,2.1083
2180,2.11304
2190,2.10481
2200,2.1036
2210,2.10488
2220,2.11592
2230,2.11722
2240,2.09781
2250,2.11002
2260,2.10966
2270,2.10063
2280,2.10475
2290,2.11413
2300,2.12486
2310,2.11586
2320,2.10918
2330,2.12507
2340,2.13321
2350,2.12039
2360,2.10483
2370,2.11738
2380,2.11994
2390,2.12092
2400,2.13422
2410,2.13391
2420,2.12882
2430,2.13822
2440,2.15317
2450,2.15078
2460,2.15486
2470,2.13508
2480,2.1432
2490,2.13664
2500,2.13751
2510,2.13206
2520,2.14416
2530,2.15156
2540,2.14822
2550,2.13869
2560,2.14643
2570,2.12969
2580,2.12783
2590,2.11449
2600,2.12344
2610,2.13487
2620,2.13763
2630,2.14366
2640,2.16042
2650,2.15991
2660,2.15472
2670,2.14964
2680,2.1531
2690,2.1414
2700,2.15128
2710,2.12414
2720,2.11933
2730,2.12086
2740,2.13026
2750,2.12688
2760,2.14283
2770,2.13925
2780,2.13701
2790,2.13214
2800,2.13822
2810,2.14689
2820,2.12852
2830,2.13029
2840,2.13751
2850,2.1381
2860,2.1383
2870,2.1477
2880,2.14619
2890,2.15319
2900,2.13948
2910,2.14753
2920,2.14898
2930,2.16021
2940,2.15717
2950,2.17646
2960,2.1785
2970,2.17023
2980,2.1743
2990,2.16613
3000,2.18374
3010,2.16789
3020,2.16832
3030,2.16585
3040,2.14358
3050,2.1501
3060,2.14087
3070,2.14323
3080,2.14161
3090,2.16763
3100,2.17322
3110,2.15549
3120,2.17175
3130,2.18364
3140,2.16906
3150,2.16879
3160,2.16627
3170,2.17079
3180,2.16621
3190,2.17642
3200,2.16908
3210,2.16444
3220,2.16447
3230,2.16706
3240,2.15957
3250,2.14405
3260,2.15959
3270,2.15092
3280,2.15383
3290,2.16261
3300,2.16502
3310,2.17849
3320,2.16238
3330,2.16354
3340,2.17509
3350,2.1778
3360,2.16836
3370,2.1505
3380,2.14785
3390,2.15567
3400,2.17124
3410,2.16282
3420,2.17564
3430,2.17336
3440,2.15406
3450,2.15818
3460,2.17859
3470,2.17286
3480,2.17455
3490,2.16549
3500,2.16244
3510,2.16349
3520,2.17703
3530,2.14669
3540,2.15742
3550,2.15622
3560,2.15879
3570,2.16899
3580,2.1629
3590,2.16832
3600,2.1679
3610,2.17411
3620,2.16446
3630,2.16161
3640,2.15064
3650,2.15653
3660,2.16264
3670,2.16078
3680,2.16429
3690,2.19361
3700,2.16504
3710,2.1601
3720,2.16877
3730,2.16886
3740,2.16623
3750,2.16782
3760,2.16727
3770,2.16089
3780,2.15416
3790,2.15619
3800,2.14982
3810,2.14675
3820,2.13302
3830,2.12032
3840,2.1438
3850,2.12818
3860,2.14069
3870,2.14307
3880,2.14271
3890,2.11757
3900,2.13126
3910,2.11326
3920,2.11516
3930,2.11132
3940,2.10659
3950,2.10559
3960,2.08078
3970,2.07564
3980,2.07299
3990,2.08841
4000,2.09418
4010,2.08982
4020,2.10674
4030,2.11108
4040,2.11226
4050,2.10848
4060,2.09817
4070,2.10405
4080,2.10383
4090,2.12488
4100,2.12343
4110,2.12848
4120,2.1239
4130,2.11937
4140,2.12364
4150,2.12413
4160,2.14549
4170,2.13422
4180,2.12847
4190,2.12312
4200,2.12746
4210,2.13525
4220,2.13558
4230,2.15332
4240,2.1379
4250,2.12087
4260,2.12145
4270,2.1246
4280,2.13607
4290,2.12956
4300,2.13896
4310,2.1357
4320,2.12949
4330,2.1385
4340,2.13514
4350,2.13785
4360,2.15034
4370,2.13889
4380,2.13491
4390,2.14318
4400,2.14217
4410,2.138
4420,2.13946
4430,2.13274
4440,2.14753
4450,2.14515
4460,2.14515
4470,2.13447
4480,2.1241
4490,2.13029
4500,2.12464
4510,2.12067
4520,2.11946
4530,2.1186
4540,2.1178
4550,2.13749
4560,2.12904
4570,2.14934
4580,2.1433
4590,2.13216
4600,2.14201
4610,2.13544
4620,2.11423
4630,2.12682
4640,2.12945
4650,2.13996
4660,2.12794
4670,2.12209
4680,2.12139
4690,2.11367
4700,2.13246
4710,2.0982
4720,2.10844
4730,2.10656
4740,2.11102
4750,2.11265
4760,2.1125
4770,2.11868
4780,2.1158
4790,2.12483
4800,2.12199
4810,2.12937
4820,2.1218
4830,2.11636
4840,2.11977
4850,2.12765
4860,2.12368
4870,2.11495
4880,2.10283
4890,2.10772
4900,2.11936
4910,2.1062
4920,2.10023
4930,2.10189
4940,2.11565
4950,2.1053
4960,2.1084
4970,2.10264
4980,2.10522
4990,2.10492
5000,2.09585
5010,2.09694
5020,2.10262
5030,2.11404
5040,2.09306
5050,2.10116
5060,2.10278
5070,2.09294
5080,2.09546
5090,2.07357
5100,2.07556
5110,2.06661
5120,2.06993
5130,2.07199
5140,2.07863
5150,2.08211
5160,2.09101
5170,2.08378
5180,2.07301
5190,2.07149
5200,2.0892
5210,2.09853
5220,2.09896
5230,2.09107
5240,2.09384
5250,2.11126
5260,2.10292
5270,2.09165
5280,2.08946
5290,2.08746
5300,2.0644
5310,2.06181
5320,2.04529
5330,2.05271
5340,2.05765
5350,2.05137
5360,2.04633
5370,2.04721
5380,2.05303
5390,2.04898
5400,2.04834
5410,2.02898
5420,2.03768
5430,2.05748
5440,2.04808
5450,2.03735
5460,2.04011
5470,2.05351
5480,2.05888
5490,2.04467
5500,2.04567
5510,2.04763
5520,2.0424
5530,2.04231
5540,2.05771
5550,2.06567
5560,2.07407
5570,2.08122
5580,2.10127
5590,2.08806
5600,2.07821
5610,2.09668
5620,2.10727
5630,2.10219
5640,2.09848
5650,2.10718
5660,2.10974
5670,2.11513
5680,2.108
5690,2.10745
5700,2.11622
5710,2.12277
5720,2.12197
5730,2.11545
5740,2.12299
5750,2.11728
5760,2.11373
5770,2.13135
5780,2.13328
5790,2.12132
5800,2.11855
5810,2.12066
5820,2.10725
5830,2.10946
5840,2.1111
5850,2.09923
5860,2.12461
5870,2.10924
5880,2.10364
5890,2.09528
5900,2.08313
5910,2.08504
5920,2.09341
5930,2.06336
5940,2.08394
5950,2.07861
5960,2.07977
5970,2.08813
5980,2.08192
5990,2.08975
6000,2.09814
6010,2.09437
6020,2.09658
6030,2.11084
6040,2.0994
6050,2.09459
6060,2.07922
6070,2.09142
6080,2.09949
6090,2.09831
6100,2.0995
6110,2.09988
6120,2.09556
6130,2.09715
6140,2.10452
6150,2.08674
6160,2.11787
6170,2.10865
6180,2.10739
6190,2.09938
6200,2.12573
6210,2.12671
6220,2.12442
6230,2.11938
6240,2.11084
6250,2.0993
6260,2.10607
6270,2.11852
6280,2.1027
6290,2.09936
6300,2.09464
6310,2.08067
6320,2.08332
6330,2.08238
6340,2.0786
6350,2.07327
6360,2.08985
6370,2.08957
6380,2.0979
6390,2.10602
6400,2.10557
6410,2.1209
6420,2.12733
6430,2.12111
6440,2.14828
6450,2.13814
6460,2.12366
6470,2.12167
6480,2.09988
6490,2.09427
6500,2.09253
6510,2.09882
6520,2.08437
6530,2.0767
6540,2.08629
6550,2.08685
6560,2.07871
6570,2.07913
6580,2.07634
6590,2.0952
6600,2.08739
6610,2.10553
6620,2.08701
6630,2.092
6640,2.08184
6650,2.07425
6660,2.06588
6670,2.05303
6680,2.08233
6690,2.07427
6700,2.08246
6710,2.08143
6720,2.09068
6730,2.08592
6740,2.08773
6750,2.0796
6760,2.0954
6770,2.08383
6780,2.08564
6790,2.09911
6800,2.09794
6810,2.08343
6820,2.08507
6830,2.09178
6840,2.06347
6850,2.06154
6860,2.08265
6870,2.0811
6880,2.08274
6890,2.08093
6900,2.07928
6910,2.06452
6920,2.05675
6930,2.06024
6940,2.05915
6950,2.07525
6960,2.06485
6970,2.07902
6980,2.07618
6990,2.07812
7000,2.07436
7010,2.08396
7020,2.09527
7030,2.09494
7040,2.09577
7050,2.08521
7060,2.09004
7070,2.09763
7080,2.11165
7090,2.08221
7100,2.08033
7110,2.0758
7120,2.0836
7130,2.08776
7140,2.09456
7150,2.07329
7160,2.07401
7170,2.07209
7180,2.08369
7190,2.09286
7200,2.09689
7210,2.10359
7220,2.10479
7230,2.10007
7240,2.11259
7250,2.10407
7260,2.10859
7270,2.10902
7280,2.10649
7290,2.09662
7300,2.10043
7310,2.1085
7320,2.09031
7330,2.09573
7340,2.08023
7350,2.08992
7360,2.09344
7370,2.08086
7380,2.08672
7390,2.08179
7400,2.087
7410,2.08418
7420,2.07888
7430,2.07793
7440,2.07557
7450,2.0744
7460,2.05907
7470,2.05284
7480,2.05709
7490,2.04804
7500,2.05192
7510,2.04428
7520,2.04898
7530,2.036
7540,2.02531
7550,2.0174
7560,2.03178
7570,2.02154
7580,2.03225
7590,2.03203
7600,2.03089
7610,2.03487
7620,2.05515
7630,2.03781
7640,2.03732
7650,2.03747
7660,2.04159
7670,2.04142
7680,2.04374
7690,2.05666
7700,2.05118
7710,2.05528
7720,2.06251
7730,2.05855
7740,2.04658
7750,2.06757
7760,2.059
7770,2.06658
7780,2.06728
7790,2.07562
7800,2.08433
7810,2.09153
7820,2.07953
7830,2.09531
7840,2.08731
7850,2.07943
7860,2.08643
7870,2.09619
7880,2.08879
7890,2.09152
7900,2.09395
7910,2.09303
7920,2.08612
7930,2.08977
7940,2.09923
7950,2.06441
7960,2.08844
7970,2.08129
7980,2.07317
7990,2.07589
8000,2.08554
8010,2.09158
8020,2.09128
8030,2.06917
8040,2.07527
8050,2.07501
8060,2.09381
8070,2.09294
8080,2.08877
8090,2.08405
8100,2.07986
8110,2.09328
8120,2.08501
8130,2.08637
8140,2.08367
8150,2.07148
8160,2.10681
8170,2.102
8180,2.11162
8190,2.11606
8200,2.11565
8210,2.10732
8220,2.11307
8230,2.11266
8240,2.10339
8250,2.10367
8260,2.1123
8270,2.11438
8280,2.11258
8290,2.09655
8300,2.0823
8310,2.08219
8320,2.09144
8330,2.08182
8340,2.07112
8350,2.06834
8360,2.06296
8370,2.0661
8380,2.06658
8390,2.04764
8400,2.0378
8410,2.04714
8420,2.03987
8430,2.04715
8440,2.05138
8450,2.04255
8460,2.05051
8470,2.03309
8480,2.03699
8490,2.03755
8500,2.05421
8510,2.03933
8520,2.03985
8530,2.05377
8540,2.06681
8550,2.06661
8560,2.07795
8570,2.06106
8580,2.05737
8590,2.05476
8600,2.07793
8610,2.0784
8620,2.06814
8630,2.06657
8640,2.06328
8650,2.07279
8660,2.0596
8670,2.05694
8680,2.05342
8690,2.05611
8700,2.05648
8710,2.05489
8720,2.03841
8730,2.04713
8740,2.04968
8750,2.05233
8760,2.05415
8770,2.04977
8780,2.0572
8790,2.05294
8800,2.04748
8810,2.04874
8820,2.05769
8830,2.04918
8840,2.05659
8850,2.05142
8860,2.04854
8870,2.05471
8880,2.05852
8890,2.06246
8900,2.0622
8910,2.05773
8920,2.05417
8930,2.06116
8940,2.053
8950,2.05106
8960,2.05866
8970,2.05636
8980,2.05899
8990,2.05191
9000,2.0414
9010,2.03689
9020,2.03157
9030,2.02332
9040,2.01876
9050,2.01868
9060,2.03101
9070,2.01741
9080,2.01978
9090,2.02262
9100,2.02497
9110,2.03968
9120,2.00877
9130,2.03061
9140,2.01296
9150,2.01668
9160,2.01072
9170,2.029
9180,2.01049
9190,1.99972
9200,2.02384
9210,2.0052
9220,2.00896
9230,2.0201
9240,2.01142
9250,2.01957
9260,2.01975
9270,2.02161
9280,2.02362
9290,2.02475
9300,2.00431
9310,2.025
9320,2.01203
9330,1.99018
9340,1.99775
9350,2.0239
9360,2.01543
9370,2.00313
9380,1.98971
9390,1.97652
9400,1.98656
9410,2.00112
9420,2.02579
9430,1.99734
9440,2.01048
9450,2.01083
9460,2.00815
9470,2.01736
9480,2.01084
9490,2.008
9500,2.00113
9510,1.98865
9520,1.99619
9530,1.99246
9540,1.98844
9550,1.98049
9560,1.98125
9570,1.98684
9580,1.9879
9590,1.99795
9600,1.99219
9610,1.98877
9620,1.98216
9630,1.96987
9640,1.97783
9650,1.96466
9660,1.96259
9670,1.96897
9680,1.98457
9690,1.9669
9700,1.97829
9710,1.97422
9720,1.9748
9730,1.97194
9740,1.96359
9750,1.96031
9760,1.94908
9770,1.9448
9780,1.94853
9790,1.94371
9800,1.93882
9810,1.93541
9820,1.95735
9830,1.95318
9840,1.9538
9850,1.96055
9860,1.95111
9870,1.9358
9880,1.94386
9890,1.95162
9900,1.9417
9910,1.92484
9920,1.93709
9930,1.93164
9940,1.92855
9950,1.94087
9960,1.94229
9970,1.95225
9980,1.93467
9990,1.93738
10000,1.93923
10010,1.93551
10020,1.93829
10030,1.95897
10040,1.95554
10050,1.9434
10060,1.94171
10070,1.96333
10080,1.96757
10090,1.96855
10100,1.96628
10110,1.958
10120,1.94598
10130,1.95613
10140,1.94681
10150,1.96078
10160,1.95883
10170,1.94829
10180,1.96521
10190,1.9778
10200,1.97789
10210,1.99177
10220,1.98932
10230,1.98108
10240,1.96579
10250,1.96312
10260,1.97407
10270,1.97584
10280,1.98533
10290,1.98142
10300,1.99864
10310,1.99675
10320,1.98879
10330,1.99472
10340,1.98679
10350,1.97002
10360,1.98623
10370,1.99083
10380,1.99767
10390,1.97798
10400,1.97423
10410,1.97384
10420,1.96278
10430,1.96626
10440,1.97798
10450,1.96681
10460,1.98431
10470,1.99138
10480,2.00901
10490,2.00792
10500,2.01296
10510,2.0073
10520,2.01032
10530,2.02046
10540,2.01557
10550,2.01211
10560,2.02353
10570,2.00786
10580,2.01275
10590,2.01414
10600,2.00692
10610,2.01615
10620,2.01948
10630,2.02768
10640,2.01075
10650,2.01021
10660,2.00135
10670,1.9989
10680,2.01117
10690,2.0079
10700,2.00146
10710,1.99829
10720,1.99341
10730,1.98893
10740,1.99435
10750,1.98865
10760,1.98999
10770,1.99329
10780,1.98897
10790,1.99715
10800,1.98915
10810,1.98242
10820,1.97251
10830,1.96784
10840,1.97098
10850,1.97368
10860,1.96612
10870,1.96736
10880,1.96921
10890,1.98137
10900,1.97674
10910,1.98971
10920,1.98706
10930,1.98733
10940,1.98897
10950,1.98366
10960,1.98011
10970,1.96381
10980,1.97096
10990,1.97301
11000,1.99014
11010,1.99767
11020,2.00076
11030,1.98201
11040,1.99418
11050,1.99965
11060,1.98888
11070,1.99372
11080,1.99018
11090,2.00445
11100,1.99245
11110,1.98019
11120,1.97265
11130,1.97376
11140,1.96663
11150,1.97469
11160,1.96808
11170,1.96972
11180,1.95438
11190,1.97895
11200,1.97364
11210,1.96501
11220,1.97549
11230,1.97796
11240,1.96892
11250,1.97098
11260,1.97825
11270,1.97658
11280,1.98249
11290,1.99584
11300,1.99051
11310,1.98974
11320,1.97875
11330,1.96912
11340,1.97368
11350,1.9771
11360,1.9744
11370,1.96586
11380,1.96664
11390,1.96878
11400,1.95202
11410,1.95777
11420,1.94982
11430,1.95989
11440,1.95222
11450,1.96506
11460,1.98035
11470,1.97737
11480,1.97729
11490,1.98055
11500,1.97119
11510,1.97255
11520,1.97263
11530,1.96806
11540,1.96482
11550,1.97916
11560,1.98104
11570,1.97152
11580,1.98596
11590,1.98499
11600,1.97441
11610,1.98669
11620,1.98371
11630,1.97224
11640,1.9695
11650,1.98367
11660,1.98394
11670,1.97741
11680,1.96294
11690,1.9678
11700,1.97041
11710,1.97993
11720,2.00357
11730,1.99756
11740,1.99689
11750,2.00926
11760,2.002
11770,1.99768
11780,1.99844
11790,1.99444
11800,1.98742
11810,2.00103
11820,2.00193
11830,1.98978
11840,1.98756
11850,1.98316
11860,2.00065
11870,1.98517
11880,2.0031
11890,1.99363
11900,1.99469
11910,2.00045
11920,1.98544
11930,1.97186
11940,1.95504
11950,1.94877
11960,1.96835
11970,1.95376
11980,1.97653
11990,1.9574
12000,1.96687
12010,1.97055
12020,1.96406
12030,1.97228
12040,1.96436
12050,1.96864
12060,1.99289
12070,1.99371
12080,1.99266
12090,1.97755
12100,1.97628
12110,1.99677
12120,1.97966
12130,2.00284
12140,1.98769
12150,1.97916
12160,1.99039
12170,1.9909
12180,1.98568
12190,1.98023
12200,1.973
12210,1.96293
12220,1.95667
12230,1.95816
12240,1.95464
12250,1.9612
12260,1.96983
12270,1.94903
12280,1.96936
12290,1.97678
12300,1.98182
12310,1.98048
12320,1.97355
12330,1.98849
12340,1.98848
12350,1.98175
12360,1.99696
12370,1.99392
12380,1.98025
12390,1.99059
12400,1.98605
12410,1.99046
12420,1.98039
12430,1.99357
12440,1.99632
12450,1.9953
12460,2.0012
12470,2.01426
12480,1.99721
12490,2.02627
12500,2.00732
12510,2.00723
12520,2.01849
12530,2.0108
12540,2.00936
12550,2.01391
12560,2.01814
12570,2.02052
12580,2.0106
12590,2.01413
12600,2.01089
12610,1.9958
12620,2.01445
12630,2.01622
12640,1.99358
12650,1.99771
12660,2.00191
12670,2.01964
12680,2.01447
12690,2.03464
12700,2.01159
12710,2.02508
12720,2.02047
12730,2.02704
12740,2.01036
12750,2.01846
12760,2.01744
12770,2.02615
12780,2.01818
12790,2.02809
12800,2.02792
12810,2.03534
12820,2.02997
12830,2.01655
12840,2.02267
12850,2.00998
12860,2.01252
12870,2.01663
12880,2.01516
12890,2.0137
12900,2.02407
12910,2.0273
12920,2.03306
12930,2.03697
12940,2.03501
12950,2.02024
12960,2.02342
12970,2.02449
12980,2.02987
12990,2.02714
13000,2.03904
13010,2.0354
13020,2.02954
13030,2.03614
13040,2.03323
13050,2.03251
13060,2.02051
13070,2.01211
13080,2.01239
13090,2.02753
13100,2.0243
13110,2.02523
13120,2.01826
13130,2.02965
13140,2.02539
13150,2.03838
13160,2.03364
13170,2.03526
13180,2.02736
13190,2.02157
13200,2.02264
13210,2.01527
13220,2.03654
13230,2.03503
13240,2.03143
13250,2.01839
13260,2.02483
13270,2.03947
13280,2.03875
13290,2.04926
13300,2.04742
13310,2.04094
13320,2.05485
13330,2.03605
13340,2.04498
13350,2.03218
13360,2.01805
13370,2.03226
13380,2.0154
13390,2.04018
13400,2.03766
13410,2.04223
13420,2.02226
13430,2.03817
13440,2.04165
13450,2.05503
13460,2.04372
13470,2.04197
13480,2.04543
13490,2.04583
13500,2.0434
13510,2.02976
13520,2.03787
13530,2.03152
13540,2.03982
13550,2.03777
13560,2.02872
13570,2.03914
13580,2.04869
13590,2.04185
13600,2.05387
13610,2.03842
13620,2.03653
13630,2.02864
13640,2.05583
13650,2.06259
13660,2.04084
13670,2.03828
13680,2.05444
13690,2.04605
13700,2.05297
13710,2.04097
13720,2.04492
13730,2.04444
13740,2.03456
13750,2.04671
13760,2.02978
13770,2.02674
13780,2.0264
13790,2.03174
13800,2.02833
13810,2.0241
13820,2.03554
13830,2.01897
13840,2.03563
13850,2.02232
13860,2.02296
13870,2.02475
13880,2.03169
13890,2.03585
13900,2.03269
13910,2.04363
13920,2.03743
13930,2.03171
13940,2.0461
13950,2.02417
13960,2.02628
13970,2.01831
13980,2.02055
13990,2.01953
14000,2.01903
14010,2.01894
14020,2.02906
14030,2.02295
14040,2.02778
14050,2.00417
14060,2.02762
14070,2.028
14080,2.03736
14090,2.03639
14100,2.03168
14110,2.02783
14120,2.03903
14130,2.04188
14140,2.02539
14150,2.03502
14160,2.03451
14170,2.03044
14180,2.03025
14190,2.03542
14200,2.03056
14210,2.01374
14220,2.01155
14230,2.02015
14240,2.02677
14250,2.02101
14260,2.02476
14270,2.02071
14280,2.02269
14290,2.01593
14300,2.00286
14310,2.00457
14320,2.00795
14330,2.01682
14340,2.01834
14350,2.01003
14360,2.01969
14370,2.02772
14380,2.029
14390,2.02115
14400,2.03072
14410,2.03974
14420,2.04193
14430,2.03885
14440,2.03407
14450,2.04126
14460,2.02454
14470,2.03214
14480,2.03215
14490,2.02218
14500,2.01284
14510,2.02798
14520,2.03748
14530,2.04205
14540,2.04258
14550,2.04472
14560,2.04813
14570,2.03741
14580,2.04551
14590,2.04523
14600,2.03125
14610,2.02983
14620,2.0291
14630,2.03968
14640,2.02501
14650,2.04564
14660,2.0479
14670,2.03457
14680,2.03605
14690,2.02636
14700,2.03044
14710,2.03575
14720,2.03208
14730,2.0294
14740,2.03311
14750,2.03237
14760,2.01928
14770,2.02603
14780,2.02233
14790,2.01225
14800,2.00931
14810,2.02116
14820,2.02674
14830,2.01617
14840,2.01348
14850,2.02765
14860,2.02784
14870,2.03715
14880,2.04765
14890,2.04029
14900,2.03057
14910,2.03237
14920,2.04368
14930,2.02893
14940,2.01612
14950,2.02025
14960,2.02546
14970,2.02701
14980,2.03014
14990,2.02677
15000,2.02435
15010,2.03074
15020,2.03652
15030,2.03054
15040,2.01996
15050,2.01035
15060,2.01201
15070,2.0186
15080,2.01688
15090,2.0337
15100,2.01326
15110,2.02431
15120,2.02302
15130,2.02712
15140,2.01652
15150,2.01979
15160,2.0061
15170,2.01298
15180,2.01578
15190,2.01805
15200,2.00224
15210,2.00804
15220,2.01884
15230,2.00793
15240,2.0133
15250,2.02118
15260,2.0309
15270,2.01797
15280,2.01881
15290,2.02287
15300,2.00172
15310,2.01029
15320,2.01244
15330,2.02047
15340,2.0324
15350,2.03647
15360,2.03131
15370,2.0273
15380,2.02066
15390,2.02826
15400,2.02139
15410,2.02109
15420,2.01075
15430,2.01559
15440,2.02298
15450,2.0242
15460,2.03368
15470,2.0232
15480,2.02715
15490,2.02366
15500,2.02967
15510,2.03041
15520,2.04123
15530,2.02536
15540,2.01867
15550,2.01892
15560,2.01099
15570,2.03501
15580,2.01931
15590,2.0324
15600,2.0283
15610,2.03943
15620,2.04254
15630,2.03419
15640,2.04333
15650,2.03053
15660,2.02007
15670,2.02507
15680,2.03194
15690,2.04128
15700,2.0287
15710,2.02243
15720,2.00529
15730,2.03206
15740,2.0317
15750,2.02575
15760,2.03632
15770,2.02099
15780,2.01584
15790,2.01541
15800,2.0206
15810,2.02735
15820,2.01877
15830,2.01193
15840,2.02342
15850,2.01827
15860,2.01908
15870,2.01836
15880,2.0183
15890,2.00849
15900,2.0216
15910,2.02827
15920,2.0293
15930,2.01471
15940,2.01834
15950,2.03003
15960,2.03001
15970,2.02178
15980,2.03121
15990,2.02965
16000,2.02934
16010,2.03412
16020,2.03196
16030,2.01887
16040,2.02809
16050,2.0331
16060,2.03169
16070,2.03479
16080,2.04476
16090,2.02687
16100,2.02936
16110,2.04033
16120,2.04239
16130,2.02632
16140,2.0188
16150,2.03556
16160,2.03557
16170,2.02396
16180,2.01987
16190,2.02133
16200,2.015
16210,2.00792
16220,2.01987
16230,2.0063
16240,2.01812
16250,2.01835
16260,2.02867
16270,2.01474
16280,2.02124
16290,2.01769
16300,2.03536
16310,2.02181
16320,2.01541
16330,2.01501
16340,2.03517
16350,2.03364
16360,2.02823
16370,2.03655
16380,2.01963
16390,2.01078
16400,2.02158
16410,2.02603
16420,2.016
16430,2.01358
16440,2.0037
16450,2.01219
16460,2.02911
16470,2.01455
16480,2.00794
16490,2.00559
16500,2.02485
16510,2.02622
16520,2.01468
16530,2.01299
16540,2.01509
16550,2.00019
16560,1.998
16570,2.00615
16580,2.00192
16590,2.00781
16600,1.9987
16610,2.00112
16620,2.01629
16630,2.01312
16640,2.0223
16650,2.02668
16660,2.02366
16670,2.04242
16680,2.03419
16690,2.05073
16700,2.03986
16710,2.0298
16720,2.03965
16730,2.03537
16740,2.03506
16750,2.04766
16760,2.04483
16770,2.04419
16780,2.04534
16790,2.03837
16800,2.04526
16810,2.03941
16820,2.05708
16830,2.04687
16840,2.04185
16850,2.02783
16860,2.02912
16870,2.04086
16880,2.03412
16890,2.0279
16900,2.02753
16910,2.03246
16920,2.03901
16930,2.04
16940,2.04082
16950,2.03051
16960,2.04958
16970,2.0397
16980,2.05205
16990,2.05039
17000,2.05213
17010,2.03946
17020,2.05425
17030,2.04678
17040,2.0648
17050,2.05129
17060,2.06205
17070,2.05639
17080,2.05772
17090,2.05019
17100,2.05834
17110,2.04436
17120,2.05652
17130,2.04667
17140,2.04592
17150,2.05928
17160,2.06128
17170,2.04857
17180,2.05304
17190,2.04963
17200,2.04377
17210,2.05019
17220,2.06992
17230,2.05625
17240,2.05371
17250,2.06082
17260,2.0598
17270,2.06158
17280,2.06699
17290,2.06627
17300,2.06939
17310,2.06924
17320,2.07894
17330,2.06605
17340,2.07365
17350,2.07677
17360,2.07421
17370,2.07823
17380,2.08074
17390,2.08702
17400,2.08737
17410,2.07381
17420,2.05957
17430,2.07722
17440,2.08383
17450,2.08016
17460,2.08246
17470,2.09776
17480,2.08049
17490,2.07868
17500,2.07849
17510,2.10006
17520,2.09058
17530,2.08205
17540,2.08336
17550,2.08464
17560,2.07553
17570,2.07289
17580,2.06831
17590,2.06563
17600,2.05614
17610,2.07068
17620,2.06019
